raw_text,severity,binary_label,%_swear_words
Linksextreme Gewalt? Noch nie davon gehört. Ist garantiert von Rechten Populisten erfunden.,0.0,False,0.0
Am besten nur noch personenbezogene sachleistung wie lebensmittelgutscheine etc schon geht das nicht mehr ganz einfach,0.0,False,0.0
"es wird schon Jahrelang gesagt wir haben KEIN GELD. und oh Wunder sind die Milliarden da. ja wo waren sie denn . wir werden nur noch Verarscht. Leute denkt daran , die nächste Wahl kommt bald",0.0,False,0.0
und der Herr Maas duckt sich weg  hatte doch indirekt dazu ermuntert mit Bürger stellt euch in den Weg  Antifa macht das jetzt  und wird dafür noch bezahlt  sein Nachwuchs soll auch dabei sein,0.0,False,0.0
Die verheimlichen doch alles.,0.0,False,0.0
war doch nicht anderes zu erwarten,0.0,False,0.0
Igitt!,0.0,False,0.0
"Alles nur abartig,das das nicht unterbunden wird in Deutschland! Schon zum Schutz der Kinder,kann ich nicht verstehen.",0.0,False,0.0
"Ha,ha, und wer soll sie nehmen???",0.0,False,0.0
Auf unsere Kosten ...ja klasse....,0.0,False,0.0
Wir wollen auch so einen präsident.,0.0,False,0.0
"80-90% 20-30 jährige Männer von 1.000.000 Flüchtlinge macht 800.000 gute Kämpfer, die gegen die IS gut hätten paroli halten können........aber nein, sie stellen Europa auf den Kopf.",0.0,False,0.0
Armlängenmessgerät und Wumme liegen parat?,0.0,False,0.0
"ich hoffe es funktioniert, dass merkel und co einen dämpfer bekommen",0.0,False,0.0
Heimschicken ! Aber sofort!,0.0,False,0.0
In Deutschland gibt es genug Armut! !!!!!!!!,0.0,False,0.0
"Grundgesetz nur noch für Erlauchte und Ausgewählte! Typische, sozialistische Demokratur!",0.0,False,0.0
"na mal sehen der traue ich mittlerweile alles zu die würde ihre mutter noch auf den straßenstrich schicken, wenn es ihr helfen würde. bääääh",0.0,False,0.0
"Das Geld kommt bestimmt aus der sparpolitik Made in Merkel,  wir haben statt für unseren Wohlstand gespart, im Endeffekt haben wir für die Flüchtlinge gespart...",0.0,False,0.0
ach nee ich hab's  schon fast geahnt :http://www.t-online.de/nachrichten/deutschland/gesellschaft/id_75886788/angela-merkel-hat-laut-schaeuble-keinen-grossen-rueckhalt.html,0.0,False,0.0
"Als ich den Headliner gelesen hab, dachte ich, der will die Stadt in Syrien bauen...aber NEIN!!! IN DEUTSCHLAND...!!
Unsere Rentner, die dieses Land aufgebaut haben können sich schon heute den Wohnraum kaum leisten...",0.0,False,0.0
sensationelle Aufnahmen!!!!,0.0,False,0.0
"..nur nicht blenden lassen, der Tag der Abrechnung  kommt näher.",0.0,False,0.0
"Der Blade mit der Schrotflinte is lustig, abdrücken muss man auch",0.0,False,0.0
Von denen geht keiner mehr freiwillig ?,0.0,False,0.0
Es wird sehr viel verheimlicht traurig aber wahr,0.0,False,0.0
"Der Blade mit der Schrotflinte is lustig, abdrücken muss man auch",0.0,False,0.0
"Orban, einer der Klartext redet und es auch durchzieht.",0.0,False,0.0
"Daran hatte ich noch garnicht gedacht. ?
Erschreckend wenn soetwas in Deutschland geduldet wird!",0.0,False,0.0
"Warum muss ich da grade an das Thema ""bargeldlose Zukunft"" denken? O.o",0.0,False,0.0
Da kommt was auf uns zu ....,0.0,False,0.0
"Ein Staat der seine Grenzen aufgibt, gibt sich selber auf.",0.0,False,0.0
"Die 1.000.000 Einheimischen, die in Österreich an der Armutsgrenze leben, dürfen nicht durch die Integration der #Asylanten geopfert werden.",0.0,False,0.0
Ja Mathematik ist nicht so ganz deren Ding??,0.0,False,0.0
Das ist immer wieder eine Frechheit! :/,0.0,False,0.0
"Ich wüsste da jemanden, der sich im Grabe umdrehen würde.....",0.0,False,0.0
Die Regierung/Land  ist handlungsunfähig! Die wissen sich nicht mehr zu helfen,0.0,False,0.0
"Ich hatte von Freitag an eine 24 Stunden schreibblokade.  Ich schrieb ""Polen hat auch Schöne Orte""ich meine nicht sie mit den zwei Buchstaben. Ich meinte Preußens alte Gebiete. 
Aber es war Hetze.",0.0,False,0.0
dafür braucen+++üüü,0.0,False,0.0
Darf ich lachen?,0.0,False,0.0
"die machen alles richtig! Da herrscht noch Realitätssinn und handeln noch als souveräner Staat, der seiner Bevölkerung verpflichtet ist.",0.0,False,0.0
Irrsinn !!!!,0.0,False,0.0
"Etwa 10 Prozent der Bevölkerung von #Syrien sind Christen verschiedener Konfessionen;  1920 waren es noch 30 Prozent."""" #Islamisierung",0.0,False,0.0
#heute-journal: UN ehrt #merkel für #asylpolitik. 1 Beitrag später: Suche nach kriminellen #asylanten. 107 Männer werden gesucht. Danke #cdu,0.0,False,0.0
Habe mich angemeldet :-),0.0,False,0.0
"Diese Gefahr besteht schon lange, bloß die Doofen merken es noch nicht!",0.0,False,0.0
"Bitte eine Stadt für die ärmsten Deutschen, Obdachlosen",0.0,False,0.0
"Hinterher können sie das Hotel abreißen, ist ja egal die Regierung zahlt ja 600 Mil. Euro, da kann man ja nur noch weinen oder lachen.........so etwas von krank  !!!!",0.0,False,0.0
Bin heute in der Nähe von Hamburg gewesen ich weiß genau das da vor ein halben Jahr noch ein Auto Handel war jetzt steht da verdammt ein Mulla Tempel,0.0,False,0.0
Das schaffen wir!,0.0,False,0.0
Heimflug wäre angebracht - was ich denke DARF und KANN ich nicht schreiben .....,0.0,False,0.0
"Die sollen dahin zurück, wo sie hergekommen sind und Schluss!!",0.0,False,0.0
"Die neue ""Demokratie"" muß eben halt ohne Presse und Meinungsfreiheit auskommen. Für die neue ""Demokratie"" gibt es auch noch ein anderes Wort, nur wie hieß das denn gleich nochmal? ;)",0.0,False,0.0
"#Asylpaket2 endlich beschlossene Sache, wir werden sehen ob damit die #Asylflut eingedämmt wird #Flüchtlinge #Flüchtlingspolitik #Asylanten",0.0,False,0.0
"Marine Le Pen, ganz große Klasse, diese Frau! Und diese MERKEL , sie sitzt betont gelangweilt und blöde lächelnd neben ihrem Kompagnon! Ich wünsche dieser MERKEL nichts Gutes!",0.0,False,3.5714285714285716
"Warum bekommen sie unser Geld?Das sind doch Steuergelder und was ist mit unseren Rentern,sie alle haben das recht auf ein würdiges Leben,sie haben Deuschland aufgebaut.",0.0,False,0.0
Das ganze ist ein Fass ohne Boden,0.0,False,0.0
"sobald man nur ""annähernd"" wie Wahrheit sagt, schlagen die zu! SCHÖNES FREIES DEUTSCHLAND, Ich kann mir den ganzen Rotz nicht länger anschauen!",0.0,False,0.0
Im Prinzip ist das doch wie Warenaustausch. Wir geben Waffen und retten Menschen   http://www.msn.com/de-de/nachrichten/politik/zweifelhafte-lieferung-an-den-golf/ar-BBmlDtq?ocid=spartandhp,0.0,False,0.0
SCHAFFEN WIR DAS :-),0.0,False,0.0
Grüße aus Freiberg Sachen,0.0,False,0.0
War ja abzusehen. Erbärmlich sowas. Aber naja.,0.0,False,0.0
"Sollte jede weibliche Person tun wenn sie belästigt wird - ein Tritt in die männlichen Weichteile ist die beste Abwehr , gleich welcher Nation, Hautfarbe oder Religion der Frauenschänder ist ! ! ! !",0.0,False,0.0
Wie haben es nur die Deutschen geschafft unser Land wieder aufzubauen.....  wären damals alle abgehauen wüssten die heute gar nicht wohin.... Sorry.... Fällt einem schwer nicht sarkastisch zu werden....,0.0,False,0.0
Die nehmen doch Drogen ...,0.0,False,0.0
Vielleicht sollte man noch mehr spenden noch mehr reinlassen und ganz viel mitleid haben und schön die fresse halten sie armen armen armen aus dem super Armen Kriegsgebieten ! (ironie),0.0,False,0.0
Nicht jammern auf die Straße gehen.,0.0,False,0.0
"Frau Angela Merkel, trifft es zu, dass der Attentäter, der Frau Reker verletzt hat, V-Mann des Verfassungsschutzes war? Bitte beantworten Sie umgehend diese Frage! 
http://www.neopresse.com/politik/dach/teile-und-herrsche-war-auch-der-koelner-attentaeter-v-mann/",0.0,False,0.0
super....,0.0,False,0.0
Haha Einbildung ist die größte Bildung träumt weiter es bleibt so wie es ist in Deutschland..,0.0,False,0.0
Ich habe die Schnauze so voll von diesem #asylanten geschwafel. #gutmenschen #fresse,0.0,False,0.0
Die alte Schachtel bekommt Angst und hofft das sie dadurch ihre Wählerstimmen behält,0.0,False,0.0
Behindert?!,0.0,False,0.0
Ist doch genug Geld da die Steuerkassen sind voll. Es ist nur kein Geld für Deutsche  da. Als Dank  bekommen wir noch eine Steuererhöhung.  Solange wir nicht wie die Franzosen auf die Straße gehen.  Ändert sich nichts    Warum?   Weil wir alle Angst haben,0.0,False,2.3255813953488373
Die Grünen stellen 1000 Mitglieder zum abhalten und A- putzen !!,0.0,False,0.0
Also 1979 musste ich einen eid schwören in deutschland und an den deutschen grenzen  recht und freiheit mit der waffe und meinem leben zu verteidigen und jetzt kann man das nicht mehr die grenzen sichern ???wieso nicht ??,0.0,False,0.0
"Hart! Ist mir ja schon aufgefallen als das Interview mit dem KSK Soldaten verschwunden ist. Ihr habt ""leider"" eine zu große Reichweite mitlehrweile. Das sind nur noch die letzten Zuckungen eines untergehenden Staates^^",0.0,False,0.0
"TOP-Kommentar und TOP-Stellungnahme. Vielen Dank Herr Baumgartner. Sie sind EINER der ganz Wenigen, die verstehen!  (y)",0.0,False,0.0
"Viele werden bald enttäuscht sein wenn sie erkennen das ihr Weltbild auf den Boden liegt. Vielleicht werden dann Fragen, Antworten und Ergebnisse gefordert...",0.0,False,0.0
Top!,0.0,False,0.0
Genau so eine Verarsche wie die ganzen Monate zuvor.Wenn die fertig sind mit den angeblichen Hindernissen bleiben alle Gäste eh hier.Der Regierung sind dann die Hände gebunden.Lächerlich!!,0.0,False,0.0
"naja erlich gesagt wie soll das gehn ? als fußgänger ist man ja auf straßen nicht angewiesen , wir sind ja keine Burg, wo nur eine Brücke der eingang ist !!!  Überlegt bitte bisschen !! !!",0.0,False,0.0
Ich kann es nicht fassen. Ich glaube jetzt nichts mehr.  Auch ich hatte Mitleid aber nun fällt man vom glauben ab. Gutmenschen wo bleibt eure Entschuldigung? ??? Nur noch luegen über luegen.,0.0,False,3.125
"Für die, die es noch nicht wussten aber auch kein Interesse an Religion haben. Geht hierbei um die Deutsche Geschichte. Lesen lohnt sich:
http://www.skrippy.com/38209_1_",0.0,False,0.0
Was ist die Steigerung von Ultrarechts? Fairyrechts ^^,0.0,False,0.0
"wie viele Kinder leben in Deutschland am Existenzminimum ? seit Jahren , Hartz 4, 1euro Jobs…Leiharbeiter…kein Geld für Kitas…Schulen…etc. wenn das keine Unruhe stiftet…und irgendwie zu recht…?!",0.0,False,0.0
"(Video, 3 min) Völkerwanderung nach Deutschland http://www.politikversagen.net/voelkerwanderung-nach-deutschland",0.0,False,0.0
#Merkel hat keinen Plan B sagt sie bei #annewill. Vielleicht wäre Plan B endlich mal Realpolitik in Fragen #Asylanten #Flüchtlinge zu machen,0.0,False,0.0
"Einen Stratz dürfen sie aber nicht haben, da ist die Zielsicherung total daneben.",0.0,False,0.0
"Schließen und die ganze Familie und Verwanten sofort Abschieben-jeder Kriminelle Ausländer,wird gleich mit der ganzen Familie Abgeschoben,so passen die ältern fieleicht auf die jüngern auf...",0.0,False,0.0
"Sie haben nicht den Willen, sondern den Verstand verloren",0.0,False,0.0
bestimmt was alles hier so passiert  wen es in der presse erwähnt wird ohne personifierung,0.0,False,0.0
Den kann ich verstehen!,0.0,False,0.0
Immerhin  hab ich 2 Kinder gezählt...,0.0,False,0.0
"Na und? ist doch nichts neues...  gibt doch heute schon Stadtteile, die die Polizei mittlerweile aufgegeben hat und in denen das Gesetz der Sharia herrscht...",0.0,False,4.0
Die war immer schon eine Gefahr ?  für  Deutschland.,0.0,False,0.0
Bleib so wie du bist du bist genial,0.0,False,0.0
"Die sind wie die Heuschrecken.Wenn das Land abgegrast ist ziehen sie weiter. ""Independence Day """,0.0,False,0.0
"Sehr gute , Hut ab vor dieser Frau.",0.0,False,0.0
na was solls ist doch bei uns genauso,0.0,False,0.0
gute meinung aber wie bekommen wir die alle wider raus ?,0.0,False,0.0
"Ich seh schon die Schlagzeile ""Merkel setzt sich nach Ungarn ab""",0.0,False,0.0
kraftig gebaute Manner sind Sie nicht eher dicken couch potatoes.,0.0,False,0.0
"Was ein Schwachsinn, haubtsache einige verdienen daran.",0.0,False,0.0
Wenn ihr keine schusswaffen wollt könnt ihr euch an die grenze stellen und überrennen lassen,0.0,False,0.0
Ich würde keinen mehr in Österreich hereinlassen.,0.0,False,0.0
mein höchter Respekt Madame Le Pen,0.0,False,0.0
"sehr gut,hut ab",0.0,False,0.0
Ein Schütze steht am Wolga Strand......,0.0,False,0.0
"https://www.youtube.com/watch?v=29t0j9E9Wsw 
 Jeder kann erahnen, was das in Kürze werden wird!
 Und wir haben tausend mit ""dicken Eiern"" hier. Es wird hoch an der Zeit, daß die ""Refutschies Wellkam""-Genderweiber nicht nur Matratzen und Feldbetten spenden, sondern sich gleich drauflegen...",0.0,False,0.0
die 50 milliarden sind woll ehr das minimum,0.0,False,0.0
"Luftblasen, mehr nicht. Aber alle sind wieder zufrieden.... Man, war das schwer.",0.0,False,0.0
Seit wann ist denn ein Fünfsterne-Ghetto zur Integration förderlich!?,0.0,False,0.0
"Sieht aus wie ein Zombie Film :) Wußte nicht, dass es Realität werden könnte.",0.0,False,0.0
Wow! Beeindruckend!,0.0,False,0.0
"Ich finde es auch sehr interessant zu beobachten, wie so bestimmte Leute aus meinem Bekanntenkreis, die früher jede Gelegenheit genutzt haben, um ""Refugees welcome"" und Anti-Pegida-Propaganda zu posten, immer weniger diesbezüglich von sich hören lassen...",0.0,False,0.0
"DDR Grenze war ´ne feine Sache, die hatte uns früher vor HIV und AIDS geschützt.",0.0,False,0.0
Auch hier schon mal danke für eure spenden an die Flüchtlinge!  Super Aktion!,0.0,False,0.0
"Yiiihaaa genau SO klappt die  integration von der ihr immer redet

garantiert nicht......",0.0,False,0.0
Warum ist das nicht unser Bundeskanzler. Der vertritt als erster Mann mehr dt. Interessen als die Merkel.,0.0,False,0.0
Die Moslems gehören nach meinem Verständnis NICHT zu Europa!!!,0.0,False,0.0
"Übrigens, hat die Berliner Staatsanwaltschaft nichts besseres zu tun (#Kriminalität v. #Asylanten), als wg. 1/2g Meth durchzudrehen?! #Beck",0.0,False,5.555555555555555
Muss man sich halt benehmen,0.0,False,0.0
Weg mit der alten. Aber schnell,0.0,False,0.0
"Diese Menschenrasse hat eine äußert niedere, wenn überhaupt eine Hemmschwelle zur Persönlichkeit anderer Mitmenschen. Daher nur das Eine ................................. und das wirkt dann bestimmt Wunder!",0.0,False,0.0
schade war das auto wohl leider zu langsam!!!!,0.0,False,0.0
Einladen den Typen,0.0,False,0.0
"wer zu sowas hingeht, ist selbst schuld. der muss damit rechnen beglückt zu werden.",0.0,False,0.0
72701c208aa47173 sehenswert?,0.0,False,0.0
Nicht jammern auf die Straße gehen.,0.0,False,0.0
"Ist doch eine schöne Stadt, was habt ihr?! Kann ich mir gut vorstellen. Zum Beispiel in Saudi Arabien oder Dubai!",0.0,False,0.0
Einzelfall eindeutig Einzelfall......alternativlos. ...ganz klar,0.0,False,0.0
wundern würd es mich nicht wenn sich bald auch in Deutschland eine IRA wie in Irland bildet...DANN wünsche ich viel Spass:-),0.0,False,0.0
"Die Tante ist ein bedingungsloser Anhänger vorn Merkel, genau wie der Saarländer Altmeier, Pharisäer von A-Z.....",0.0,False,0.0
Aus aus aus wir schaffen das nicht mehr / ich habe immer noch Sylvester vor Augen. Ich kann verzeihen aber nicht vergessen.,0.0,False,0.0
"Der Ernst,dass ihr jetzt mit solchen Aktionen werbt? ?",0.0,False,0.0
Zensur soll Meinungen des Volkes verbieten! Aber 800.000 Asylanten ohne Herkunftsnachweis einwandern lassen! Na toll!,0.0,False,0.0
Man könnte denken es ist Wahljahr.....,0.0,False,0.0
Ohne Worte,0.0,False,0.0
die guuute alte zeit!!!,0.0,False,0.0
Man kann gar nicht soviel fressen wie man kotzen möchte ???,0.0,False,0.0
"Es ist echt ein Witz, wir zahlen, damit ""die Gäste"" wieder abhauen >:( http://www.focus.de/finanzen/news/hilfe-zur-rueckkehr-das-zahlt-der-staat-asylbewerbern-wenn-sie-deutschland-freiwillig-verlassen_id_5033970.html",0.0,False,0.0
",,,,da hätten sie besser die Farbe grün genommen ,ähnelt eher der freien Natur.",0.0,False,0.0
#Bereicherung durch #Asylanten? #Sicherheitslage in #Deutschland katastrophal schlecht... #Asylchaos #abmerkeln,0.0,False,0.0
in skandinavien haben die auch schon mal ne gemeinsame währung gehabt ging auch schief,0.0,False,0.0
Willkommen im Stasiland Merkel ;-),0.0,False,0.0
Die Steuerzahler werden gemolken.,0.0,False,0.0
"Ganz genau so schauts aus,super geschrieben (y)",0.0,False,0.0
Ist denn bis jetzt geklärt was da los war? Laut Fernsehen wollte er sich gar nicht retten lassen,0.0,False,0.0
Super die Frau,0.0,False,0.0
Und die ganzen salafisten Seiten wo zum mord von ungläubigen aufgerufen wird surfen tun und lassen was sie wollen....unfassbar....armes armes deutschland,0.0,False,0.0
Einigkeit und Recht und Freiheit...ob dies jemals wieder in Deutschland einkehrt,0.0,False,0.0
"Und kurz zuvor haben drei dunkelhäutige Männer im gleichen Ort einen Mann vom Rad gezogen, ebenfalls auf Englisch Geld verlangt... der Mann wurde dabei schwer verletzt. Sind doch bestimmt immer die gleichen!",0.0,False,0.0
Wie heißt die Präambel des Grundgesetzes?,0.0,False,0.0
"wenn sie unsere toiletten nicht checken, dann tun sie es mit diesen auch nicht, vielleicht hätten sie das klo wie ein loch in der erde aussehen lassen sollen, am besten mit paar graspflanzen drum rum^^",0.0,False,0.0
Der dich da bedroht den kannst du dem Verfassungsschutz melden den rest machen die,0.0,False,0.0
Die sollen kommen. Zu der damaligen Zeit waren drei Wehrmächte nötig uns Deutschen zu stoppen.,0.0,False,0.0
Oh verdammt !!!! An alle Gutmenschen: Lichterkette fällt heute aus !!!!!! Hahahaha.... :-),0.0,False,0.0
"Wird?
Ist!!!!!",0.0,False,0.0
Reichspropaganda Ministerium 2.0 leitet Herr Maas halt auch noch . In seinen ersten tut Er ja nicht wirklich was .,0.0,False,0.0
Im Endeffekt werden wir Deutsche uns zuerst gegenseitig an die Gurgel gehen......die Welcome Fraktion gegen den Rest......Und dann besorgen die Fugees den Rest.....,0.0,False,0.0
"Ungarn will Volksabstimmung durchführen, so macht man das! #refugeesnotwelcome",0.0,False,0.0
na logo,0.0,False,0.0
Vielleicht sollte man noch mehr spenden noch mehr reinlassen und ganz viel mitleid haben und schön die fresse halten sie armen armen armen aus dem super Armen Kriegsgebieten ! (ironie),0.0,False,0.0
Ich mag Tschechien,0.0,False,0.0
"Es fehlen mir die Worte!  Selbstschutz ist die neue Devise wehrte versagende, Damen und Herren, Ihre ""Menschlichkeit"" verfehlt ihren Sinn, wenn Sie hingegen die ""Menschlichkeit"" und Sicherhet den Urbevölkerungen gegenüber vernachlässigen! Was eigentlich Ihre Hauptaufgabe ist!",0.0,False,0.0
bei peter kann man noch was lernen,0.0,False,0.0
"Warum wird der Artikel 67-68 des Grundgesetzes nicht angewendet. 
Die Voraussetzungen für die Vertrauensfrage sind doch eh schon lange erfüllt.  Ich weiß gar nicht mehr wohin mit mir vor Wut???",0.0,False,0.0
Ist doch richtig,0.0,False,0.0
Wieder neue Verarsche,0.0,False,0.0
Wow...,0.0,False,0.0
Auf jeden fall verheimlichen die das das und noch viel mehr immer alles schön vertuschen und nicht an die Öffentlichkeit gelangen lassen wie zu Honeckers Zeiten da wahr es nicht anders,0.0,False,0.0
Paßt auf Euch auf !!!!,0.0,False,0.0
"Bahnstrecke (S2) Erding->München wurde vorhin gesperrt, weil #Asylanten meinten, sie müssen die Gleise entlang nach München laufen.",0.0,False,0.0
Im Februar 2016 kamen nach neusten Angaben in der #ARD Tagesschau trotz Grenzkontrollen auf Balkanroute 39000 #Asylanten nach #Deutschland,0.0,False,0.0
"Da hilft nur eins, raus",0.0,False,0.0
"Pegida in Dresden, in Nürnberg toll. Auch in unseren Gemeinden gehen wir auf die Straße.",0.0,False,0.0
Von ? haben 9 Dreck am stecken.,0.0,False,0.0
Ist doch nichts Neues. Und dafür bekommt Ihr noch Geld?,0.0,False,10.0
"kleine Frage am Rande: Ist ""Geh isch Dönerbude altaaa!"" Deutsch?",0.0,False,0.0
"Als wenn wir das nicht schon längst gewusst hätten, ihr müßt uns ja für sehr blöde halten! Aber ARD und ZDF schau ich eh schon seit Jahren nicht mehr :-) nur zahlen darf ich für etwas das ich nicht nutze :-(",0.0,False,0.0
"wir werden nicht überrand - sondern - wir lassen uns überrennen, das ist ein Unterschied !!!!!",0.0,False,0.0
Die Frau am Wasserturm wurde auch nicht vergewaltigt.,0.0,False,0.0
Unfassbar!!,0.0,False,0.0
"der sollte die Stadt dort bauen, wo sie hin gehört, in die befreiten Gebiete...lange dauerts eh nicht mehr..",0.0,False,0.0
"Na das kam aber jetzt überraschend! Wie jetzt?!?! Es gibt Flüchtlinge die das System missbrauchen?! Glaub ich nicht. Unter den 1,5mio die nach Deutschland kommen sind doch wohl keine Kriminellen ?",0.0,False,0.0
Kann die nicht die nächste Kanzlerin von uns werden? Ich würde sie wählen.,0.0,False,0.0
"Was ich mich zur Flüchtlingskrise immer Frage,wer steckt dahinter ? Wer fördert die ganze Flüchtlingskrise? Wer verdient an dieser Flüchtlingskrise? Diese Flüchtlingsinvasion ist doch unnormal, mal Ehrlich. Und dies ist nicht nur die Tat von Merkel!",0.0,False,0.0
"So einen Müll posten und dann behaupten bei der Seite gäbe es keine Nazis! 
Schöne Patrioten seid ihr.",0.0,False,0.0
"Achso im Gegensatz zu deutschen Patrioten die nur in Zuege pissen...
http://www.ndr.de/nachrichten/niedersachsen/braunschweig_harz_goettingen/80000-Euro-Schaden-nach-Fan-Randale-im-Zug,fanausschreitungen100.html",0.0,False,0.0
Die großen Drei haben ja nun endlich eine Einigung erreicht. Die Grünen und Knallroten sträuben sich natürlich dagegen.,0.0,False,0.0
"Und davor hatten wie kein Geld für Schulen (Bildung) , Straßen usw.",0.0,False,0.0
Einfach nur klasse. . Die Frau is gut !,0.0,False,0.0
In Deutschland gibt es genug Armut! !!!!!!!!,0.0,False,0.0
"Haidar Ahmed 3 paradoxen in diesem bild,feministin,islamischer kreuzzug,faschismus und religion XD",0.0,False,0.0
Heimflug wäre angebracht - was ich denke DARF und KANN ich nicht schreiben .....,0.0,False,0.0
"Wer Peter Hahne verpasst hat, bitte über Mediathek anschauen. Endlich wurde mal Klartext geredet.",0.0,False,0.0
Wie weit möchte ein Land kommen das seine eigene Bürger belügt.,0.0,False,0.0
Ich bin kein Psychologe. .... aber das weiß ich auch schon länger,0.0,False,0.0
Dann ist ja alles gut und wir können uns Zurücklehnen!,0.0,False,0.0
"syrische #asylanten wollen in hungerstreik gehen, weil Klopapier gelegentlich fehlt? wer unzufrieden ist, sollte gehen! no #refugeeswelcome",0.0,False,0.0
geschockt!!!,0.0,False,0.0
"Einen Entwurf haben die schon, wird dann wohl 2 Jahre dauern bis das Gesetz in Kraft tritt, bis dahin weiter wie gehabt - in den Unterang und Bürgerkrieg !",0.0,False,0.0
"Worte eines Feigen, Morallosen groß Sprechers. Für sein Land und seine Freiheit zu kämpfen hat nichts mit Wehrpflicht zu tun",0.0,False,5.0
"Die #afd wird in den nächsten Jahren auf über 25% kommen,warum?Weil eure #Asylanten euch zeigen werden wie freundlich Sie wirklich sind!#afd",0.0,False,0.0
"Es müssen Grenzen aufgezeigt werden und leider auch wieder errichtet werden. Mir geht's sicher wie vielen die dem europäischen Gedanken positiv gesehen haben. Aber zur Zeit bin ich nur enttäuscht, nicht nur wegen der Flüchtlingskrise.",0.0,False,0.0
TRÄUM..TRÄUM...TRÄUM...;-) !!!.....schluuuchz! ;-(.........!!!,0.0,False,0.0
vom Krieg gejagte stelle ich mir anders vor,0.0,False,0.0
Und in Deutschland die Migranten sind Christenfeindlich und behandeln die Deutsche schlecht?,0.0,False,0.0
"Oh mein Gott. CDU fordert von der Polizei, sie sollen auf Flüchtlingskinder schießen.",0.0,False,0.0
"(..)  mit nur 170 Einwohnern seien innerhalb von nur zwei Tagen rund 13.000 Menschen eingereist, meldete die slowenische Nachrichtenagentur STA.  http://www.welt.de/politik/ausland/article147994104/Spielfelds-Buergermeister-schlaegt-Alarm.html",0.0,False,0.0
hat den frau merkel auch eingeladen ??,0.0,False,0.0
Ein Donnerbalken würde auch reichen.,0.0,False,0.0
"Schmeißt zuerst alle die aus dem Lande die diese Invasion verursacht haben, um anschließend wieder Ordnung in diesem Land herstellen",0.0,False,0.0
Herr Orban übernehmen Sie die weitere Regelung dieser Angelegenheit und schicken die Deutschen Nullen in die Wüste.,0.0,False,0.0
"In #Tunesien warten hundertTausende #Asylanten zum übersetzen nach Italien,um von Sizilien nach #Mitteleuropa weiterzureisen.",0.0,False,0.0
Stehen wohl Wahlen an? ???,0.0,False,0.0
"Ha ha,ist halt die moslemische Kultur !",0.0,False,0.0
"Die nächsten Ausbeuter sind bereits unterwegs.
https://www.youtube.com/watch?feature=youtu.be&v=TB-NvqpAatE&app=desktop",0.0,False,14.285714285714286
Die hat kein Plan und zwar von nichts.,0.0,False,0.0
Mir gefällt das nicht.,0.0,False,0.0
Ach es gibt Schon bürgerwehren,0.0,False,0.0
*hust* Kreuzzüge *hust* hab ich grad kreuzzüge gesagt? Hm immer dieser husten..,0.0,False,0.0
"Ich wäre100% dafür,ansonsten ist die Ordnung in diesem Land nicht wieder herzustellen!",0.0,False,0.0
"Ich schreibe regelmäßig auf ihre Seite was Merkel und Co. mit uns Deutschen anstellt. Nun hat sie einen Denkzettel bekommen. Bravo Marine Le Pen, Danke für deine Hilfe ;-)",0.0,False,0.0
"......   lasst diese Leute mal schwer Arbeiten (10-12 Std./Tag), um den Aufenthalt im Antragsstaat zu bezahlen, dann vergeht ihnen die Pöbelei, Schlägerei und, und, und. Vieleicht wollen Sie dann wieder nach Hause.",0.0,False,0.0
"Horst im ZDF, der Bayer hat seine Zähne wieder mal komplett verloren! Peinlich.",0.0,False,0.0
wie krank ist das denn!!!!  Aber wenn ich so überlege....Würde gut ins Regierungsviertel passen der Reichstag mit seiner wunderschönen Kuppel könnte dann zu einer ....... umfunktioniert werden,0.0,False,0.0
Wieder mal eine große LÜGE von unseren Medien,0.0,False,0.0
"Wo genau schieben die denn diejenigen ab die ihre Ausweise weggeschmissen haben, oder wo der Herkunftsstaat sagt: nö, den wollen wir nichtmehr.  Erst reinholen, das kostet viel Geld, und dann wieder nach Hause fliegen, kostet nochmal viel geld.  Super....",0.0,False,0.0
Diese ganze hetze geht mir auf den Sack . Wann peilt Ihr endlich das Ihr nicht alle in einen Topf stecken müsst . Letztens wurde ne Bank ausgeraubt . Alle dachten es sei ein Flüchtling  ohhhhhh und was kam raus ? Ein Alter Mann hat die Bank überfallen . ABER ERSTMAL ALLE BESCHULDIGEN. Wie immer .,0.0,False,1.7857142857142858
alle raus da wo die herkommen aber ALLE und das problem ist gelöst !!!!,0.0,False,0.0
"Habt ihr das aus erster Hand , einem Mitarbeiter ? Wäre ja echt krass . Das da Erpressung im Spiel ist , war mir schon klar ....aber so.",0.0,False,0.0
"Das erste Mitglied der Regierung ist munter geworden und gibt genau den Wortlaut von sich, der aus anderen politischen Lagern schon seit Wochen und Monaten kommt!!",0.0,False,0.0
Einzelfälle!!!! warum beschweren die sich? war doch so gewollt wir brauchen doch Facharbeiter,0.0,False,0.0
Tolle Frau! Für ein freies Europa der Nationen,0.0,False,0.0
wenns hier so weitergeht wandere ich aus in die slowakei oder nach tschechien,0.0,False,0.0
Danke Frau merkel und co,0.0,False,0.0
"Dass die Frau und ihre Komplizen noch frei herumlaufen dürfen, kann mit dem Recht auf freie Meinungsäußerung wohl nicht begründet werden.",0.0,False,0.0
